county,farm_name,livestock_name,livestock_type,head_count,farm_address,latitude,longitude,outbreak_date,livestock_code
포천시,농업회사법인 최연축산(주),닭,산란계,100000.0,경기도 포천시 창수면 주원리 136번지 1호,38.008832281,127.1944760819,20210208,415003
포천시,삼성양계,닭,산란계,35000.0,경기도 포천시 영중면 거사리 936번지,37.9983753,127.2275967,20210227,415003
포천시,이성기,닭,산란계,,경기도 포천시 화현면 지현리,37.9195620027556,127.26959210117,20170202,415003
포천시,이선구,닭,산란계,,경기도 포천시 창수면 주원리,38.0078636338508,127.172013942488,20161224,415003
포천시,석봉농원,닭,산란계,152320.0,경기도 포천시 이동면 노곡리 744번지 1호,38.0174469023,127.3325863052,20170127,415003
포천시,,닭,산란계,,경기도 포천시 영북면 자일리,38.1009644584714,127.288106550818,20180104,415003
포천시,가온농장,닭,산란계,507600.0,"경기도 포천시 창수면 주원리 64번지 61-1,-2,-3,-5,-6",38.0142651967,127.1903296148,20260217,415003
포천시,송일농장,닭,산란계,515000.0,경기도 포천시 일동면 사직리 860번지 외6필지,37.9973590837,127.3339189854,20260225,415003
포천시,축석종계장,닭,일괄,,경기도 포천시 창수면 추동리,37.9915884319,127.162458906988,20260307,415001
포천시,오세을,닭,산란계,,경기도 포천시 영북면 야미리,38.0537128894931,127.279307675549,20260313,415003
화성시,허장강,닭,종계,,경기도 화성시 서신면 전곡리,37.1917659584209,126.68604680464,20140130,415005
화성시,홍사언,닭,종계,,경기도 화성시 온석동,37.16980127477,126.852202440418,20140211,415005
화성시,황인채,오리,육용오리,,경기도 화성시 팔탄면 율암리,37.1649752627432,126.881066004831,20140211,416230
화성시,이순종,닭,육계,,경기도 화성시 온석동,37.16980127477,126.852202440418,20140211,415006
화성시,대림농장,닭,산란계,27000.0,경기도 화성시 팔탄면 율암리 625번지 2호,126.8812657,37.1578311,20140217,415003
화성시,김준환,닭,산란계,,경기도 화성시 온석동,37.16980127477,126.852202440418,20140228,415003
화성시,홍봉유,오리,육용오리,,경기도 화성시 남양읍 온석리,37.16980127477,126.852202440418,20140212,416230
화성시,강석배,오리,종오리,,경기도 화성시 팔탄면 서근리,37.1308922512613,126.848312307411,20110210,416210
화성시,박래영,닭,종계,,경기도 화성시 양감면 사창리,37.0972524213249,126.966946455008,20161201,415005
화성시,,닭,산란계,,경기도 화성시 양감면 사창리,37.0972524213249,126.966946455008,20161214,415003
화성시,김준환,닭,산란계,,경기도 화성시 남양읍 온석리,37.16980127477,126.852202440418,20170105,415003
화성시,서신농장 3농장,닭,산란계,70000.0,경기도 화성시 남양읍 온석리 276번지,126.8477766,37.1677215,20170105,415003
화성시,,닭,육계,,경기도 화성시 남양읍 온석리,37.16980127477,126.852202440418,20170109,415006
화성시,,닭,산란계,,경기도 화성시 우정읍 매향리,37.0708523092187,126.738560263491,20161220,415003
화성시,봉황농장,닭,산란계,90000.0,경기도 화성시 만세구 남양읍 신남리 906-16,37.1843393753,126.7991436935,20201217,415003
화성시,,닭,산란계,,경기도 화성시 양감면 사창리,37.0972524213249,126.966946455008,20210124,415003
화성시,,닭,산란계,,경기도 화성시 팔탄면 구장리,37.1626458445425,126.903681229926,20210218,415003
화성시,양지뜰 향남농장,닭,산란계,0.0,경기도 화성시 만세구 향남읍 상신리 1050,37.0864779309,126.8808430047,20201223,415003
화성시,,닭,산란계,,경기도 화성시 팔탄면 구장리,37.1626458445425,126.903681229926,20180127,415003
화성시,,닭,육계,,경기도 화성시 남양읍 장덕리,37.1607123523936,126.809880271565,20170114,415006
화성시,서경화,닭,산란계,,경기도 화성시 팔탄면 율암리,37.1649752627432,126.881066004831,20170125,415003
화성시,김완호,닭,토종닭,,경기도 화성시 마도면 청원리,37.1752385218709,126.768031930322,20170125,415002
화성시,양지뜰 향남농장,닭,산란계,0.0,경기도 화성시 만세구 향남읍 상신리 1050,37.0864779309,126.8808430047,20220123,415003
화성시,세종농장,닭,산란계,263000.0,경기도 화성시 만세구 남양읍 온석리 197-1,37.1724948309,126.8546507526,20220123,415003
화성시,제이피에프,닭,종계,0.0,경기도 화성시 만세구 향남읍 구문천리 784,37.0681311168,126.8854692124,20221117,415005
화성시,김문배,닭,토종닭,,경기도 화성시 팔탄면 노하리,37.1528109935587,126.855162345506,20241222,415002
화성시,제이피에프,닭,육용종계,0.0,경기도 화성시 만세구 향남읍 구문천리 784,37.0681311168,126.8854692124,20251110,415011
화성시,양지뜰 향남농장,닭,산란계,0.0,경기도 화성시 만세구 향남읍 상신리 1050,37.0864779309,126.8808430047,20251116,415003
강진군,부성축산영농조합법인,오리,육용오리,50550.0,전라남도 강진군 성전면 송계로 593-48,34.6718145391934,126.723734237843,20140507,416230
강진군,이윤행,오리,육용오리,,전라남도 강진군 칠량면 삼흥리,34.5941081989575,126.849599985407,20150918,416230
강진군,문성례,닭,기타,,전라남도 강진군 강진읍 덕남리,34.6002730865882,126.759049318214,20150928,415099
강진군,부성축산영농조합법인,오리,종오리,50550.0,전라남도 강진군 성전면 송계로 593-48,34.6718145391934,126.723734237843,20150513,416210
강진군,부성축산영농조합법인,오리,종오리,50550.0,전라남도 강진군 성전면 송계로 593-48,34.6718145391934,126.723734237843,20170313,416210
강진군,이진희,오리,육용오리,,전라남도 강진군 신전면 송천리,34.4891182880835,126.722135740236,20170228,416230
강진군,이봉순,오리,육용오리,,전라남도 강진군 도암면 석문리,34.5458632766954,126.717611296276,20170307,416230
강진군,송춘봉,오리,육용오리,,전라남도 강진군 도암면 석문리,34.5458632766954,126.717611296276,20170309,416230
강진군,부성축산영농조합법인,오리,종오리,50550.0,전라남도 강진군 성전면 송계로 593-48,34.6718145391934,126.723734237843,20180111,416210
강진군,다솔,오리,종오리,,전라남도 강진군 도암면 석문리,34.5458632766954,126.717611296276,20170309,416210
강진군,리산영농조합법인,오리,종오리,17500.0,전라남도 강진군 작천면 갈동리 391-1,34.7233068485139,126.743674583553,20180105,416210
강진군,탐진농장,오리,육용오리,25000.0,전라남도 강진군 군동면 군장로 488-26,34.6333979255703,126.857197585909,20241203,416230
강진군,양명자연농장,오리,비분류,21600.0,전라남도 강진군 신전면 영관리 183-12,34.4995832063784,126.694214963742,20211120,416298
고흥군,설윤옥,오리,육용오리,,전라남도 고흥군 도덕면 용동리,34.6335469571303,127.192210249148,20110227,416230
고흥군,송재림,오리,육용오리,,전라남도 고흥군 동강면 매곡리,34.8039410124617,127.334056204852,20171228,416230
고흥군,송태봉,오리,육용오리,,전라남도 고흥군 동강면 매곡리,34.8039410124617,127.334056204852,20180103,416230
고흥군,해룡축산,오리,육용오리,,전라남도 고흥군 도덕면 용동리,34.6335469571303,127.192210249148,20231204,416230
고흥군,인성농장,오리,육용오리,,전라남도 고흥군 동강면 오월리,34.8010835624537,127.366019626656,20221127,416230
고흥군,순수오리농장,오리,육용오리,,전라남도 고흥군 남양면 대곡리,34.7205672994599,127.350799499167,20220304,416230
곡성군,김선우,오리,육용오리,,전라남도 곡성군 옥과면 리문리,35.268177100566,127.138042514302,20140731,416230
곡성군,안찬주,오리,육용오리,,전라남도 곡성군 겸면 현정리,35.244368359269,127.163175734953,20141117,416230
곡성군,김선우,닭,토종닭,,전라남도 곡성군 옥과면 리문리,35.268177100566,127.138042514302,20140930,415002
곡성군,양동례,오리,육용오리,,전라남도 곡성군 석곡면 석곡리,35.1319871077238,127.251854695013,20141001,416230
곡성군,길농장,오리,육용오리,,전라남도 곡성군 곡성읍 대평리,35.2839196296871,127.314549950171,20201230,416230
곡성군,기숙농장,오리,육용오리,,전라남도 곡성군 석곡면 당월리,35.1635184361292,127.269447865294,20170328,416230
곡성군,강변축산 제1농장,닭,산란계,,전라남도 곡성군 입면 제월리,35.3230798538872,127.226302172583,20221223,415003
곡성군,다현농장,오리,육용오리,,전라남도 곡성군 겸면 현정리,35.244368359269,127.163175734953,20221209,416230
곡성군,현정농장,오리,기타,,전라남도 곡성군 겸면 현정리,35.244368359269,127.163175734953,20260120,416299
구례군,김금자,오리,육용오리,,전라남도 구례군 용방면 신도리,35.2590113698779,127.41468202844,20150202,416230
구례군,김양자,오리,육용오리,,전라남도 구례군 용방면 신도리,35.2590113698779,127.41468202844,20150202,416230
구례군,현수농장,오리,육용오리,21000.0,"전라남도 구례군 용방면 신도리 736-6,7,8,9",35.2635267841921,127.418090370425,20150202,416230
구례군,주경오리농장,오리,육용오리,10000.0,"전라남도 구례군 용방면 중방리 687번지 2호 ,3호",35.2453457931378,127.409769317191,20150201,416230
구례군,한희준,오리,육용오리,,전라남도 구례군 용방면 중방리,35.2453457931378,127.409769317191,20150201,416230
구례군,오현수,오리,육용오리,,전라남도 구례군 용방면 신도리,35.2590113698779,127.41468202844,20150221,416230
구례군,류명숙,오리,육용오리,,전라남도 구례군 용방면 용강리,35.2335901913594,127.436172140645,20150317,416230
구례군,김홍석,오리,육용오리,,전라남도 구례군 용방면 용정리,35.237625318144,127.419648715609,20150306,416230
구례군,이한순,오리,육용오리,,전라남도 구례군 용방면 용정리,35.237625318144,127.419648715609,20150306,416230
구례군,2농장(박대윤),오리,육용오리,,전라남도 구례군 용방면 신도리,35.2590113698779,127.41468202844,20161219,416230
구례군,명인농장,오리,육용오리,12000.0,전라남도 구례군 용방면 용정리 767-2,35.2522531031074,127.437302215469,20201227,416230
구례군,명품오리영농조합법인,오리,육용오리,37000.0,전라남도 구례군 용방면 신도리 190번지 1호,35.2590113698779,127.41468202844,20201225,416230
구례군,오리천국,오리,육용오리,50000.0,"전라남도 구례군 용방면 신도리 733번지 2호 , 733-3, 734-1, 734-2, 734-6, 734-7, 734-9~13",35.2590113698779,127.41468202844,20260219,416230
구례군,마산농장,오리,기타,8500.0,전라남도 구례군 마산면 마산리 329번지 2호,35.2309833238744,127.497894775247,20260226,416299
나주시,가나안농장,오리,,,전라남도 나주시 산포면 매성리,35.0315844549141,126.797683681268,20031225,416200
나주시,반남농장,오리,종오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20140316,416210
나주시,강광조,오리,육용오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20140316,416230
나주시,강광웅,오리,육용오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20140316,416230
나주시,유가연,오리,육용오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20140316,416230
나주시,조규호,오리,육용오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20140316,416230
나주시,영평농장,오리,종오리,,전라남도 나주시 노안면 영평리,35.0627513073151,126.707910315151,20140316,416210
나주시,경주부화장,오리,종오리,,전라남도 나주시 동강면 장동리,34.8941250155173,126.557757284566,20140321,416210
나주시,다복솔부화장,오리,종오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20140314,416210
나주시,양병학,오리,육용오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20140314,416230
나주시,화이트덕,오리,종오리,,전라남도 나주시 공산면 가송리,34.9554824374359,126.572392076598,20140328,416210
나주시,다솔공산농장,오리,종오리,,전라남도 나주시 공산면 중포리,34.9646803344111,126.587038546334,20140328,416210
나주시,영섭농장,오리,육용오리,,전라남도 나주시 산포면 등수리,35.0295577935399,126.822813735409,20141027,416230
나주시,이신,오리,종오리,,전라남도 나주시 세지면 오봉리,34.9133769108948,126.758300006603,20140128,416210
나주시,이정연,오리,육용오리,,전라남도 나주시 공산면 동촌리,34.9442875009819,126.591313740358,20140328,416230
나주시,정오일,오리,육용오리,,전라남도 나주시 동강면 양지리,34.9640114019611,126.557820078744,20140403,416230
나주시,김희식,닭,산란계,,전라남도 나주시 공산면 가송리,34.9554824374359,126.572392076598,20140408,415003
나주시,성원농장,오리,육용오리,,전라남도 나주시 산포면 덕례리,35.053503055061,126.791741154414,20141029,416230
나주시,김기범,오리,육용오리,,전라남도 나주시 세지면 죽동리,34.9499823548507,126.717353598999,20150202,416230
나주시,박정수,오리,육용오리,,전라남도 나주시 남평읍 풍림리,35.0422494282407,126.871702764073,20141017,416230
나주시,임종근,오리,육용오리,,전라남도 나주시 세지면 죽동리,34.9499823548507,126.717353598999,20150130,416230
나주시,김명선,오리,육용오리,,전라남도 나주시 세지면 죽동리,34.9499823548507,126.717353598999,20150130,416230
나주시,다승농장,오리,육용오리,,전라남도 나주시 세지면 죽동리,34.9499823548507,126.717353598999,20150131,416230
나주시,황인현,오리,육용오리,,전라남도 나주시 세지면 죽동리,34.9499823548507,126.717353598999,20150131,416230
나주시,김상호,오리,육용오리,,전라남도 나주시 세지면 죽동리,34.9499823548507,126.717353598999,20150202,416230
나주시,다복솔부화장,오리,육용오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20140630,416230
나주시,문봉주,오리,육용오리,,전라남도 나주시 세지면 죽동리,34.9499823548507,126.717353598999,20150202,416230
나주시,박용순,오리,육용오리,,전라남도 나주시 세지면 오봉리,34.9133769108948,126.758300006603,20150212,416230
나주시,정복수,오리,육용오리,,전라남도 나주시 남평읍 광이리,35.0535560445219,126.838318409241,20110107,416230
나주시,임종근,오리,육용오리,,전라남도 나주시 세지면 동곡리,34.9621726216009,126.726771890102,20110107,416230
나주시,강철중,오리,육용오리,,전라남도 나주시 동강면 장동리,34.8941250155173,126.557757284566,20110108,416230
나주시,성원농장,오리,육용오리,,전라남도 나주시 산포면 덕례리,35.053503055061,126.791741154414,20110111,416230
나주시,이준영,오리,육용오리,,전라남도 나주시 산포면 화지리,35.0171044739396,126.813277695606,20110111,416230
나주시,김수창,오리,육용오리,,전라남도 나주시 세지면 성산리,34.896825403658,126.739911450662,20110107,416230
나주시,곽상훈,오리,종오리,,전라남도 나주시 공산면 남창리,34.9520724813974,126.609032517719,20110107,416210
나주시,조규호,오리,육용오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20151103,416230
나주시,김형수,오리,육용오리,,전라남도 나주시 노안면 오정리,35.0862761784718,126.683162215514,20150918,416230
나주시,"정승일,정영면",닭,육계,,전라남도 나주시 문평면 옥당리,35.0317791267546,126.620273686283,20110111,415006
나주시,김형수,오리,육용오리,,전라남도 나주시 노안면 오정리,35.0862761784718,126.683162215514,20141217,416230
나주시,다솔공산농장,오리,종오리,,전라남도 나주시 공산면 중포리,34.9646803344111,126.587038546334,20161201,416210
나주시,,오리,종오리,,전라남도 나주시 남평읍 상곡리,34.9901470935702,126.853514510424,20161212,416210
나주시,오점근 1농장(A),오리,종오리,,전라남도 나주시 동강면 장동리,34.8941250155173,126.557757284566,20161209,416210
나주시,반남농장,오리,종오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20161224,416210
나주시,경주부화장,오리,종오리,,전라남도 나주시 동강면 장동리,34.8941250155173,126.557757284566,20161215,416210
나주시,다복솔부화장,오리,종오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20161227,416210
나주시,양병학,오리,육용오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20161227,416230
나주시,,오리,육용오리,,전라남도 나주시 남평읍 우산리,34.9801804506626,126.87883938402,20161219,416230
나주시,김은산,오리,육용오리,,전라남도 나주시 산포면 내기리,35.0417775996835,126.791521028431,20170316,416230
나주시,경주농장 제2농장,오리,육용오리,,전라남도 나주시 동강면 장동리,34.8941250155173,126.557757284566,20201210,416230
나주시,,오리,종오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20210212,416210
나주시,경수농장,오리,육용오리,,전라남도 나주시 세지면 죽동리,34.9499823548507,126.717353598999,20201209,416230
나주시,옥산농원,닭,산란계,,전라남도 나주시 봉황면 옥산리,34.991730391408,126.789983120504,20210311,415003
나주시,지수농장,오리,육용오리,,전라남도 나주시 산포면 등수리,35.0295577935399,126.822813735409,20210324,416230
나주시,황인환,오리,육용오리,,전라남도 나주시 반남면 덕산리,34.9083495846804,126.66772301164,20170102,416230
나주시,홍지수(홍주환),오리,육용오리,,전라남도 나주시 산포면 등수리,35.0295577935399,126.822813735409,20180109,416230
나주시,김연진,오리,육용오리,,전라남도 나주시 왕곡면 화정리,34.9536505584229,126.670662697631,20170109,416230
나주시,,오리,종오리,,전라남도 나주시 공산면 중포리,34.9646803344111,126.587038546334,20171230,416210
나주시,최남열,오리,육용오리,,전라남도 나주시 산포면 덕례리,35.053503055061,126.791741154414,20141028,416230
나주시,안압지농장,오리,육용오리,,전라남도 나주시 동강면 진천리,34.9226518540016,126.576918134586,20221203,416230
나주시,벧엘농장,닭,산란계,,전라남도 나주시 공산면 가송리,34.9554824374359,126.572392076598,20221129,415003
나주시,정화농장,오리,육용오리,,전라남도 나주시 공산면 가송리,34.9554824374359,126.572392076598,20221129,416230
나주시,영순농장,오리,육용오리,,전라남도 나주시 세지면 동곡리,34.9621726216009,126.726771890102,20221223,416230
나주시,치훈농장,오리,육용오리,,전라남도 나주시 공산면 가송리,34.9554824374359,126.572392076598,20221123,416230
나주시,한빛농장,오리,육용오리,,전라남도 나주시 세지면 교산리,34.9119595949191,126.724272750918,20211114,416230
나주시,가나안농장,오리,육용오리,,전라남도 나주시 동강면 장동리,34.8941250155173,126.557757284566,20221206,416230
나주시,예진농장,오리,육용오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20221202,416230
나주시,하진농장,오리,육용오리,,전라남도 나주시 다시면 동곡리,35.0130604539804,126.624085258441,20260109,416230
나주시,진웅농장,오리,육용오리,,전라남도 나주시 세지면 죽동리,34.9499823548507,126.717353598999,20230410,416230
나주시,양수농장2,오리,기타,,전라남도 나주시 세지면 송제리,34.9284318303324,126.717300567785,20211120,416299
나주시,경주부화장,오리,종오리,,전라남도 나주시 동강면 장동리,34.8941250155173,126.557757284566,20251224,416210
나주시,알샘농장,닭,산란계,,전라남도 나주시 봉황면 덕림리,34.9235683292703,126.766740878446,20251229,415003
나주시,반남농장,오리,종오리,,전라남도 나주시 반남면 흥덕리,34.8999106354098,126.641665032691,20260103,416210
나주시,청화농장,오리,육용오리,,전라남도 나주시 봉황면 오림리,34.93476759893,126.763210961407,20251221,416230
나주시,상범농장,오리,육용오리,,전라남도 나주시 왕곡면 덕산리,34.9640940575216,126.682187946022,20230402,416230
담양군,설영현,닭,토종닭,,전라남도 담양군 용면 쌍태리,35.3825202547146,126.972045306315,20141001,415002
담양군,정순애,오리,육용오리,,전라남도 담양군 봉산면 대추리,35.2931126513752,126.962529178916,20140522,416230
담양군,이영미,오리,육용오리,,전라남도 담양군 대전면 대치리,35.2727276354363,126.89072395677,20140524,416230
담양군,설영현,오리,육용오리,,전라남도 담양군 담양읍 만성리,35.3285853962858,126.97552180591,20141017,416230
담양군,김종원,오리,육용오리,,전라남도 담양군 담양읍 반룡리,35.2968308522574,126.983526332807,20110224,416230
담양군,담양닭집,오리,육용오리,,전라남도 담양군 담양읍 담주리,35.3213576649531,126.980939148805,20150921,416230
담양군,허삼철,오리,기타,,전라남도 담양군 담양읍 만성리,35.3285853962858,126.97552180591,20150927,416299
담양군,,오리,육용오리,,전라남도 담양군 대덕면 비차리,35.2584851777442,127.004883507622,20211123,416230
담양군,이** 농장,오리,육용오리,14000.0,전라남도 담양군 무정면 성도리,35.2872812398104,127.005742680922,20250118,416230
무안군,김산옥,오리,육용오리,,전라남도 무안군 일로읍 감돈리,34.8690485326047,126.464543926433,20150116,416230
무안군,죽산농장,오리,육용오리,,전라남도 무안군 일로읍 죽산리,34.8173856015668,126.500457552495,20150121,416230
무안군,장터닭집,오리,육용오리,,전라남도 무안군 일로읍 월암리,34.8480204238225,126.491315362806,20141007,416230
무안군,이금남,오리,육용오리,,전라남도 무안군 현경면 현화리,35.0383848440221,126.43746808393,20140619,416230
무안군,김경범,오리,종오리,,전라남도 무안군 일로읍 지장리,34.8694585749486,126.481790819522,20150114,416210
무안군,외갓집청정농장,닭,일괄,,전라남도 무안군 일로읍 지장리,34.8694585749486,126.481790819522,20150114,415001
무안군,고향닭집,닭,토종닭,,전라남도 무안군 일로읍 월암리,34.8480204238225,126.491315362806,20141001,415002
무안군,1농장,오리,육용오리,,전라남도 무안군 현경면 해운리,35.0556097120475,126.459238039656,20141101,416230
무안군,부부농장,오리,육용오리,,전라남도 무안군 일로읍 의산리,34.8384665403825,126.527290377992,20161122,416230
무안군,2농장,오리,육용오리,,전라남도 무안군 몽탄면 학산리,34.952400342013,126.511375928691,20170313,416230
무안군,,오리,육용오리,,전라남도 무안군 일로읍 지장리,34.8694585749486,126.481790819522,20210113,416230
무안군,에그린농장,닭,산란계,,전라남도 무안군 삼향읍 왕산리,34.8651558281371,126.404354306048,20210123,415003
무안군,,오리,육용오리,,전라남도 무안군 일로읍 지장리,34.8694585749486,126.481790819522,20170317,416230
무안군,배로농장,닭,산란계,,전라남도 무안군 청계면 남성리,34.9034882643553,126.416660130549,20210102,415003
무안군,오리골농장,오리,육용오리,,전라남도 무안군 현경면 외반리,35.0164726530313,126.416463702009,20170107,416230
무안군,수월농장,오리,종오리,28000.0,전라남도 무안군 망운면 피서리,34.9865837670308,126.387279822113,20170112,416210
무안군,은수농장,오리,종오리,,전라남도 무안군 현경면 해운리,35.0556097120475,126.459238039656,20221204,416210
무안군,서원농장,오리,육용오리,,전라남도 무안군 일로읍 복룡리,34.8635526223044,126.536254443759,20211214,416230
무안군,평산농장,오리,종오리,,전라남도 무안군 현경면 평산리,35.0210590262172,126.430938104686,20221208,416210
무안군,재인농장,오리,육용오리,16000.0,전라남도 무안군 일로읍 복룡리,34.8635526223044,126.536254443759,20231206,416230
무안군,성하농장,오리,기타,,전라남도 무안군 현경면 수양리,35.0608039275018,126.396306787576,20260319,416299
무안군,죽산농장,오리,육용오리,,전라남도 무안군 일로읍 죽산리,34.8173856015668,126.500457552495,20220101,416230
무안군,국민축산,오리,육용오리,,전라남도 무안군 해제면 천장리,35.0797448116496,126.298142637942,20240104,416230
무안군,은수농장,오리,종오리,,전라남도 무안군 현경면 해운리,35.0556097120475,126.459238039656,20240126,416210
무안군,유진농장,오리,종오리,,전라남도 무안군 현경면 오류리,35.0534708415036,126.358443654882,20221210,416210
무안군,장곡제일농장,오리,육용오리,,전라남도 무안군 삼향읍 지산리,34.873797488924,126.430519766377,20221212,416230
보성군,한동학,오리,종오리,,전라남도 보성군 노동면 명봉리,34.8209410423816,127.074463367962,20110120,416210
보성군,주승돈,닭,토종닭,,전라남도 보성군 겸백면 수남리,34.8113672578106,127.18861773653,20141119,415002
보성군,신미영,오리,종오리,,전라남도 보성군 겸백면 수남리,34.8113672578106,127.18861773653,20210116,416210
보성군,녹차골농장,오리,육용오리,15000.0,전라남도 보성군 보성읍 봉산리 1424-2 외 1필지,34.7377486497436,127.096081412606,20230111,416230
보성군,선종대,오리,육용오리,,전라남도 보성군 보성읍 쾌상리,34.7374586689032,127.069081493883,20231226,416230
순천시,김철호2농장,오리,육용오리,,전라남도 순천시 낙안면 검암리,34.9024655789244,127.317329362322,20140304,416230
여수시,최양열,닭,토종닭,,전라남도 여수시 만흥동,34.7742941311092,127.732684362956,20110112,415002
영광군,이종심(대광영농),닭,산란계,,전라남도 영광군 묘량면 덕흥리,35.2835341747425,126.537394209074,20140312,415003
영광군,장윤섭,오리,종오리,,전라남도 영광군 홍농읍 신석리,35.3968496438247,126.459518623215,20140228,416210
영광군,김상덕,오리,종오리,,전라남도 영광군 묘량면 영양리,35.2589216591787,126.53862421701,20140304,416210
영광군,원흥농장,오리,육용오리,16000.0,전라남도 영광군 대마면 원흥리 805-1,35.3037090088751,126.557065650523,20250305,416230
영암군,태백축산(이창우-이종욱),닭,산란계,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20080412,415003
영암군,이선행,오리,육용오리,,전라남도 영암군 시종면 금지리,34.8934062846283,126.619165477487,20140224,416230
영암군,양연숙,오리,육용오리,,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,20140930,416230
영암군,육칠사농장,오리,육용오리,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20140929,416230
영암군,강성희,오리,육용오리,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20140929,416230
영암군,김인애,오리,육용오리,,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,20140929,416230
영암군,봉기농장,오리,육용오리,,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,20140929,416230
영암군,양점희1,오리,육용오리,,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,20140929,416230
영암군,강영수,오리,육용오리,,전라남도 영암군 시종면 봉소리,34.8455258664918,126.579206944984,20140322,416230
영암군,김종진,오리,종오리,,전라남도 영암군 시종면 옥야리,34.8949040472415,126.586504075567,20140324,416210
영암군,육칠사농장,오리,육용오리,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20151018,416230
영암군,해맞이농장,오리,육용오리,,전라남도 영암군 시종면 금지리,34.8934062846283,126.619165477487,20151023,416230
영암군,강화섭1,오리,육용오리,,전라남도 영암군 도포면 영호리,34.8690776494866,126.649747755244,20151026,416230
영암군,유가연,오리,육용오리,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20151027,416230
영암군,강성희,오리,육용오리,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20151027,416230
영암군,조희범,오리,종오리,,전라남도 영암군 덕진면 장선리,34.8345251037493,126.678440552417,20140130,416210
영암군,이한분,오리,육용오리,,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,20151027,416230
영암군,김인애,오리,육용오리,,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,20151114,416230
영암군,위동환,오리,육용오리,,전라남도 영암군 도포면 영호리,34.8690776494866,126.649747755244,20151115,416230
영암군,양연숙,오리,육용오리,,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,20151113,416230
영암군,(강달원 시종 오리농장),오리,육용오리,,전라남도 영암군 시종면 봉소리,34.8455258664918,126.579206944984,20141007,416230
영암군,노호현농장,닭,산란계,,전라남도 영암군 도포면 덕화리,34.8374269621404,126.632385221895,20140211,415003
영암군,한태석(유경택),오리,종오리,,전라남도 영암군 영암읍 송평리,34.8064397810748,126.665968684641,20140213,416210
영암군,김홍창,오리,육용오리,,전라남도 영암군 군서면 양장리,34.7957203218929,126.599115876312,20140217,416230
영암군,공태현,오리,육용오리,,전라남도 영암군 시종면 금지리,34.8934062846283,126.619165477487,20140224,416230
영암군,강성희,오리,육용오리,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20140224,416230
영암군,김복철,오리,육용오리,,전라남도 영암군 덕진면 용산리,34.8274649708085,126.654637630414,20150520,416230
영암군,"오리천국(김미선), 제1농장",오리,육용오리,,전라남도 영암군 시종면 신학리,34.8269111911906,126.573289463958,20141017,416230
영암군,정설화,오리,육용오리,,전라남도 영암군 시종면 와우리,34.8779116026088,126.588807415142,20141017,416230
영암군,권서오씨가 임대,오리,종오리,,전라남도 영암군 시종면 신학리,34.8269111911906,126.573289463958,20141007,416210
영암군,가나안 농장,오리,육용오리,16000.0,전라남도 영암군 시종면 월롱리,34.8845154621286,126.610227858592,20141013,416230
영암군,최평엽,오리,육용오리,,전라남도 영암군 시종면 옥야리,34.8949040472415,126.586504075567,20141013,416230
영암군,박호서,오리,육용오리,,전라남도 영암군 시종면 봉소리,34.8455258664918,126.579206944984,20141013,416230
영암군,강병용(강제구),오리,육용오리,,전라남도 영암군 군서면 양장리,34.7957203218929,126.599115876312,20140628,416230
영암군,최병호,닭,산란계,,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,20140211,415003
영암군,김복철,오리,육용오리,,전라남도 영암군 덕진면 용산리,34.8274649708085,126.654637630414,20140216,416230
영암군,권서오씨가 임대,오리,종오리,,전라남도 영암군 시종면 신학리,34.8269111911906,126.573289463958,20140307,416210
